====================================================================================================
分析结果：不包含 'idea_EU4'（无s）的 spriteType
总 spriteType 数: 1161
其中包含 'idea_EU4'(精确) 被排除: 397
不包含 'idea_EU4'(精确) 的: 1161

----------------------------------------------------------------------------------------------------
【第一部分】使用 ideas_EU4 路径 (包含 's') 的 sprite: 1147 个
----------------------------------------------------------------------------------------------------
    行号 | Name                                          | TextureFile
  2444 | False_Enlightened_Insights                    | gfx//interface//ideas_EU4//False_Enlightened_Insights.dds
  2448 | A_Mountain_Rising                             | gfx//interface//ideas_EU4//A_Mountain_Rising.dds
  2452 | The_Great_Unifier                             | gfx//interface//ideas_EU4//The_Great_Unifier.dds
  2456 | Soup_for_the_Family                           | gfx//interface//ideas_EU4//Soup_for_the_Family.dds
  2460 | Iridescent_Fashion                            | gfx//interface//ideas_EU4//Iridescent_Fashion.dds
  2464 | Legendary_Mixmasters                          | gfx//interface//ideas_EU4//Legendary_Mixmasters.dds
  2468 | Alpaca                                        | gfx//interface//ideas_EU4//Alpaca.dds
  2472 | Villages_Hidden_by_Sand                       | gfx//interface//ideas_EU4//Villages_Hidden_by_Sand.dds
  2476 | Say_Not_His_Name                              | gfx//interface//ideas_EU4//Say_Not_His_Name.dds
  2480 | Spirit_of_the_Border                          | gfx//interface//ideas_EU4//Spirit_of_the_Border.dds
  2484 | Nerat_Flames                                  | gfx//interface//ideas_EU4//Nerat_Flames.dds
  2488 | Pact_of_Salt                                  | gfx//interface//ideas_EU4//Pact_of_Salt.dds
  2492 | Eternal_Guard                                 | gfx//interface//ideas_EU4//Eternal_Guard.dds
  2496 | Enemies_of_the_Confederation                  | gfx//interface//ideas_EU4//Enemies_of_the_Confederation.dds
  2500 | Legacy_of_Arapache                            | gfx//interface//ideas_EU4//Legacy_of_Arapache.dds
  2504 | Clay_Carved_Like_Skin                         | gfx//interface//ideas_EU4//Clay_Carved_Like_Skin.dds
  2508 | Dragonnel_Roosts                              | gfx//interface//ideas_EU4//Dragonnel_Roosts.dds
  2512 | Unodeke_Hunting_Parties                       | gfx//interface//ideas_EU4//Unodeke_Hunting_Parties.dds
  2516 | Dragon_of_the_North_Valley                    | gfx//interface//ideas_EU4//Dragon_of_the_North_Valley.dds
  2520 | Warlock_Spirit_Pacts                          | gfx//interface//ideas_EU4//Warlock_Spirit_Pacts.dds
  2524 | Rule_of_the_Dragon                            | gfx//interface//ideas_EU4//Rule_of_the_Dragon.dds
  2528 | A_Song_Sung_Quietly                           | gfx//interface//ideas_EU4//A_Song_Sung_Quietly.dds
  2532 | Lansday                                       | gfx//interface//ideas_EU4//Lansday.dds
  2536 | The_Battle_of_the_Damesteeth                  | gfx//interface//ideas_EU4//The_Battle_of_the_Damesteeth.dds
  2540 | Vertesk_a_Tower_of_Black                      | gfx//interface//ideas_EU4//Vertesk_a_Tower_of_Black.dds
  2544 | The_House_of_Blacktower                       | gfx//interface//ideas_EU4//The_House_of_Blacktower.dds
  2548 | Negotiate_Entry                               | gfx//interface//ideas_EU4//Negotiate_Entry.dds
  2552 | Maugun_the_Unicorn_Knight                     | gfx//interface//ideas_EU4//Maugun_the_Unicorn_Knight.dds
  2556 | Maugun_fight                                  | gfx//interface//ideas_EU4//Maugun_fight.dds
  2560 | New_Chivalry                                  | gfx//interface//ideas_EU4//New_Chivalry.dds
  2564 | The_Black_Thorns                              | gfx//interface//ideas_EU4//The_Black_Thorns.dds
  2568 | I_am_the_Land                                 | gfx//interface//ideas_EU4//I_am_the_Land.dds
  2572 | The_Sapphire_Key                              | gfx//interface//ideas_EU4//The_Sapphire_Key.dds
  2576 | The_Masquerade                                | gfx//interface//ideas_EU4//The_Masquerade.dds
  2580 | Children_of_the_Dameshead                     | gfx//interface//ideas_EU4//Children_of_the_Dameshead.dds
  2584 | Pies_in_Hand                                  | gfx//interface//ideas_EU4//Pies_in_Hand.dds
  2588 | Mastery_Over_Weaving                          | gfx//interface//ideas_EU4//Mastery_Over_Weaving.dds
  2592 | The_Silver_Fleece                             | gfx//interface//ideas_EU4//The_Silver_Fleece.dds
  2596 | Guineafowl_Breeders                           | gfx//interface//ideas_EU4//Guineafowl_Breeders.dds
  2600 | Corinite_Emperors                             | gfx//interface//ideas_EU4//Corinite_Emperors.dds
  2604 | The_Flip_Of_A_Coin                            | gfx//interface//ideas_EU4//The_Flip_Of_A_Coin.dds
  2608 | Mithril_Arm_Cartel                            | gfx//interface//ideas_EU4//Mithril_Arm_Cartel.dds
  2612 | Company_of_the_Grudgebearers                  | gfx//interface//ideas_EU4//Company_of_the_Grudgebearers.dds
  2616 | The_Forgemaster_Union                         | gfx//interface//ideas_EU4//The_Forgemaster_Union.dds
  2620 | The_Beckoning_Dark                            | gfx//interface//ideas_EU4//The_Beckoning_Dark.dds
  2624 | Legacy_of_Eborian_Goldwter                    | gfx//interface//ideas_EU4//Legacy_of_Eborian_Goldwter.dds
  2628 | Reavers_of_Tef                                | gfx//interface//ideas_EU4//Reavers_of_Tef.dds
  2632 | Little_Birds_of_Dhaviga                       | gfx//interface//ideas_EU4//Little_Birds_of_Dhaviga.dds
  2636 | Knights_of_the_Seaflower                      | gfx//interface//ideas_EU4//Knights_of_the_Seaflower.dds
  2640 | Peace_of_the_Roses                            | gfx//interface//ideas_EU4//Peace_of_the_Roses.dds
  2644 | The_High_Queen_of_Lencenor                    | gfx//interface//ideas_EU4//The_High_Queen_of_Lencenor.dds
  2648 | mp_bloodwine_estuary_modifier                 | gfx//interface//ideas_EU4//mp_bloodwine_estuary_modifier.dds
  2652 | The_Company_of_Duran_Blueshield               | gfx//interface//ideas_EU4//The_Company_of_Duran_Blueshield.dds
  2656 | Zokka_Falls_MP                                | gfx//interface//ideas_EU4//Zokka_Falls_MP.dds
  2660 | 4619_1447_MP                                  | gfx//interface//ideas_EU4//4619_1447_MP.dds
  2664 | verdant_linkMP                                | gfx//interface//ideas_EU4//verdant_linkMP.dds
  2668 | colonizers_of_the_folly_MP                    | gfx//interface//ideas_EU4//colonizers_of_the_folly_MP.dds
  2672 | Azure_Pyramid                                 | gfx//interface//ideas_EU4//Azure_Pyramid.dds
  2676 | Flying_Veil_Dance                             | gfx//interface//ideas_EU4//Flying_Veil_Dance.dds
  2680 | Mystics_of_the_Third_Eye                      | gfx//interface//ideas_EU4//Mystics_of_the_Third_Eye.dds
  2684 | Gossip_Capital_of_the_Ynn                     | gfx//interface//ideas_EU4//Gossip_Capital_of_the_Ynn.dds
  2688 | Trom_Throm                                    | gfx//interface//ideas_EU4//Trom_Throm.dds
  2692 | The_Great_Fire_of_Arverynn                    | gfx//interface//ideas_EU4//The_Great_Fire_of_Arverynn.dds
  2696 | Masters_of_the_Art_of_Falconry                | gfx//interface//ideas_EU4//Masters_of_the_Art_of_Falconry.dds
  2700 | Work_Doing_Hippo                              | gfx//interface//ideas_EU4//Work_Doing_Hippo.dds
  2704 | Hut_Building_Weaver_Bird                      | gfx//interface//ideas_EU4//Hut_Building_Weaver_Bird.dds
  2708 | A_Frog_with_a_State                           | gfx//interface//ideas_EU4//A_Frog_with_a_State.dds
  2712 | Zealots_of_Chahinanito                        | gfx//interface//ideas_EU4//Zealots_of_Chahinanito.dds
  2716 | To_Despoil_the_Dove_Throne                    | gfx//interface//ideas_EU4//To_Despoil_the_Dove_Throne.dds
  2720 | Barter_in_Blood_and_Souls                     | gfx//interface//ideas_EU4//Barter_in_Blood_and_Souls.dds
  2724 | Frozen_Metropoli                              | gfx//interface//ideas_EU4//Frozen_Metropoli.dds
  2728 | Artifice_without_Limits                       | gfx//interface//ideas_EU4//Artifice_without_Limits.dds
  2732 | Survival_Through_Necessity                    | gfx//interface//ideas_EU4//Survival_Through_Necessity.dds
  2736 | The_1001_Sages                                | gfx//interface//ideas_EU4//The_1001_Sages.dds
  2740 | Soulfound_Ogres                               | gfx//interface//ideas_EU4//Soulfound_Ogres.dds
  2744 | The_Bounty_of_the_Dead                        | gfx//interface//ideas_EU4//The_Bounty_of_the_Dead.dds
  2748 | Cartographers_of_the_Gateway                  | gfx//interface//ideas_EU4//Cartographers_of_the_Gateway.dds
  2752 | The_Great_Temple_Of_Shalazar                  | gfx//interface//ideas_EU4//The_Great_Temple_Of_Shalazar.dds
  2756 | Claw_marks                                    | gfx//interface//ideas_EU4//Claw_marks.dds
  2760 | Khagaarsa                                     | gfx//interface//ideas_EU4//Khagaarsa.dds
  2764 | Flowers_Amidst_The_Thorns                     | gfx//interface//ideas_EU4//Flowers_Amidst_The_Thorns.dds
  2768 | The_Architect_Of_Zulbur                       | gfx//interface//ideas_EU4//The_Architect_Of_Zulbur.dds
  2772 | Degabhen_Wit                                  | gfx//interface//ideas_EU4//Degabhen_Wit.dds
  2776 | The_Phylaxana                                 | gfx//interface//ideas_EU4//The_Phylaxana.dds
  2780 | The_Erythe                                    | gfx//interface//ideas_EU4//The_Erythe.dds
  2784 | The_Thamasthaltus                             | gfx//interface//ideas_EU4//The_Thamasthaltus.dds
  2788 | O_Happy_City_Unhappy_at_Peace                 | gfx//interface//ideas_EU4//O_Happy_City_Unhappy_at_Peace.dds
  2792 | Low_Brow_High_Culture                         | gfx//interface//ideas_EU4//Low_Brow_High_Culture.dds
  2796 | Weaponising_the_Deathwinds                    | gfx//interface//ideas_EU4//Weaponising_the_Deathwinds.dds
  2800 | Zaleria_the_Protector                         | gfx//interface//ideas_EU4//Zaleria_the_Protector.dds
  2804 | The_Shimmering_Ouraskheion                    | gfx//interface//ideas_EU4//The_Shimmering_Ouraskheion.dds
  2808 | The_Lost_and_Refound                          | gfx//interface//ideas_EU4//The_Lost_and_Refound.dds
  2812 | History_Favours_the_Bold                      | gfx//interface//ideas_EU4//History_Favours_the_Bold.dds
  2816 | City_of_Wine_Dark_Silk                        | gfx//interface//ideas_EU4//City_of_Wine_Dark_Silk.dds
  2820 | The_Ethereal_Makkbom                          | gfx//interface//ideas_EU4//The_Ethereal_Makkbom.dds
  2824 | Cheese_Blue_as_Lapis                          | gfx//interface//ideas_EU4//Cheese_Blue_as_Lapis.dds
  2828 | Karawenzu                                     | gfx//interface//ideas_EU4//Karawenzu.dds
  2832 | Ricebasket_of_the_Mengi                       | gfx//interface//ideas_EU4//Ricebasket_of_the_Mengi.dds
  2836 | Deadfarm_No_Longer                            | gfx//interface//ideas_EU4//Deadfarm_No_Longer.dds
  2840 | Rice                                          | gfx//interface//ideas_EU4//Rice.dds
  2844 | Caravan_Convoys_and_Spirit_Oases              | gfx//interface//ideas_EU4//Caravan_Convoys_and_Spirit_Oases.dds
  2848 | Of_Hearts_and_Blood                           | gfx//interface//ideas_EU4//Of_Hearts_and_Blood.dds
  2852 | The_Wondrous_Harbour                          | gfx//interface//ideas_EU4//The_Wondrous_Harbour.dds
  2856 | Schaal_Onitheia                               | gfx//interface//ideas_EU4//Schaal_Onitheia.dds
  2860 | The_Forge_Council                             | gfx//interface//ideas_EU4//The_Forge_Council.dds
  2864 | Forget_and_Fall                               | gfx//interface//ideas_EU4//Forget_and_Fall.dds
  2868 | Resistance_through_Philosophy                 | gfx//interface//ideas_EU4//Resistance_through_Philosophy.dds
  2872 | Milk_Products                                 | gfx//interface//ideas_EU4//Milk_Products.dds
  2876 | The_Great_Fire_of_Arverynn                    | gfx//interface//ideas_EU4//The_Great_Fire_of_Arverynn.dds
  2880 | Demoncollar_Hyenas                            | gfx//interface//ideas_EU4//Demoncollar_Hyenas.dds
  2884 | Extending_an_Olive_Branch                     | gfx//interface//ideas_EU4//Extending_an_Olive_Branch.dds
  2888 | Trills_of_the_Past                            | gfx//interface//ideas_EU4//Trills_of_the_Past.dds
  2892 | The_Distant_Hold                              | gfx//interface//ideas_EU4//The_Distant_Hold.dds
  2896 | Enormous_Pumpkins                             | gfx//interface//ideas_EU4//Enormous_Pumpkins.dds
  2900 | Heart_of_Orens_Faithful                       | gfx//interface//ideas_EU4//Heart_of_Orens_Faithful.dds
  2904 | Raggedy_Knights_of_the_Expanse                | gfx//interface//ideas_EU4//Raggedy_Knights_of_the_Expanse.dds
  2908 | good_plus                                     | gfx//interface//ideas_EU4//good_plus.dds
  2912 | Hippo_Wrestling                               | gfx//interface//ideas_EU4//Hippo_Wrestling.dds
  2916 | The_Cleansing_of_Lake_Adgur                   | gfx//interface//ideas_EU4//The_Cleansing_of_Lake_Adgur.dds
  2920 | The_Citrine_Gem_of_the_Dwarovkron             | gfx//interface//ideas_EU4//The_Citrine_Gem_of_the_Dwarovkron.dds
  2924 | Bloodhaired_Sisters                           | gfx//interface//ideas_EU4//Bloodhaired_Sisters.dds
  2928 | Monsters_of_the_Green_Hell                    | gfx//interface//ideas_EU4//Monsters_of_the_Green_Hell.dds
  2932 | Cannon_Generals                               | gfx//interface//ideas_EU4//Cannon_Generals.dds
  2936 | Birthplace_of_the_Rahenraj                    | gfx//interface//ideas_EU4//Birthplace_of_the_Rahenraj.dds
  2940 | Road_Between_the_Twin_Pyramids                | gfx//interface//ideas_EU4//Road_Between_the_Twin_Pyramids.dds
  2944 | The_Ziggurat_of_the_Elephant                  | gfx//interface//ideas_EU4//The_Ziggurat_of_the_Elephant.dds
  2948 | The_Ziggurat_of_the_Tiger                     | gfx//interface//ideas_EU4//The_Ziggurat_of_the_Tiger.dds
  2952 | Swear_the_Flower_Oath                         | gfx//interface//ideas_EU4//Swear_the_Flower_Oath.dds
  2956 | Shared_Goal_of_Domination                     | gfx//interface//ideas_EU4//Shared_Goal_of_Domination.dds
  2960 | Boons_From_the_Raj                            | gfx//interface//ideas_EU4//Boons_From_the_Raj.dds
  2964 | The_First_Sun_Slayers                         | gfx//interface//ideas_EU4//The_First_Sun_Slayers.dds
  2968 | Memories_of_Siadanlen                         | gfx//interface//ideas_EU4//Memories_of_Siadanlen.dds
  2972 | Shield_of_the_Harpy_Queendom                  | gfx//interface//ideas_EU4//Shield_of_the_Harpy_Queendom.dds
  2976 | Willing_Mates                                 | gfx//interface//ideas_EU4//Willing_Mates.dds
  2980 | Legacy_of_the_Third_Harpylen                  | gfx//interface//ideas_EU4//Legacy_of_the_Third_Harpylen.dds
  2984 | Brelar_Watermill                              | gfx//interface//ideas_EU4//Brelar_Watermill.dds
  2988 | Birth_of_a_New_Queendom                       | gfx//interface//ideas_EU4//Birth_of_a_New_Queendom.dds
  2992 | The_Odd_Hunt                                  | gfx//interface//ideas_EU4//The_Odd_Hunt.dds
  2996 | Masters_of_Far_Salahad                        | gfx//interface//ideas_EU4//Masters_of_Far_Salahad.dds
  3000 | Queen_of_Harpykind                            | gfx//interface//ideas_EU4//Queen_of_Harpykind.dds
  3004 | Riches_of_the_Hills                           | gfx//interface//ideas_EU4//Riches_of_the_Hills.dds
  3008 | Venombrew                                     | gfx//interface//ideas_EU4//Venombrew.dds
  3012 | Fine_Powder                                   | gfx//interface//ideas_EU4//Fine_Powder.dds
  3016 | music                                         | gfx//interface//ideas_EU4//music.dds
  3020 | Reaver_Port                                   | gfx//interface//ideas_EU4//Reaver_Port.dds
  3024 | Anarat_City_of_Wealth                         | gfx//interface//ideas_EU4//Anarat_City_of_Wealth.dds
  3028 | The_Heartspier_Scale                          | gfx//interface//ideas_EU4//The_Heartspier_Scale.dds
  3032 | Pearlescent_Rivals                            | gfx//interface//ideas_EU4//Pearlescent_Rivals.dds
  3036 | As_Unyielding_as_Quartz                       | gfx//interface//ideas_EU4//As_Unyielding_as_Quartz.dds
  3040 | The_Ashen_Geomancers                          | gfx//interface//ideas_EU4//The_Ashen_Geomancers.dds
  3044 | Garden_of_the_Empire                          | gfx//interface//ideas_EU4//Garden_of_the_Empire.dds
  3048 | Gnome_Lenses                                  | gfx//interface//ideas_EU4//Gnome_Lenses.dds
  3052 | Skill_over_Blood                              | gfx//interface//ideas_EU4//Skill_over_Blood.dds
  3056 | Yamima_szel_Arsasar                           | gfx//interface//ideas_EU4//Yamima_szel_Arsasar.dds
  3060 | Forge_of_the_Zanites                          | gfx//interface//ideas_EU4//Forge_of_the_Zanites.dds
  3064 | The_Golden_Races                              | gfx//interface//ideas_EU4//The_Golden_Races.dds
  3068 | Heritage_of_the_Plains                        | gfx//interface//ideas_EU4//Heritage_of_the_Plains.dds
  3072 | Demoncollar_Hyenas                            | gfx//interface//ideas_EU4//Demoncollar_Hyenas.dds
  3076 | The_Grand_Field                               | gfx//interface//ideas_EU4//The_Grand_Field.dds
  3080 | Sing_to_the_Great_Ancestors                   | gfx//interface//ideas_EU4//Sing_to_the_Great_Ancestors.dds
  3084 | Songs_of_War_and_Peace                        | gfx//interface//ideas_EU4//Songs_of_War_and_Peace.dds
  3088 | Nation_of_Four                                | gfx//interface//ideas_EU4//Nation_of_Four.dds
  3092 | invent                                        | gfx//interface//ideas_EU4//invent.dds
  3096 | Kseldos_Bounties                              | gfx//interface//ideas_EU4//Kseldos_Bounties.dds
  3100 | Eternally_Misunderstood                       | gfx//interface//ideas_EU4//Eternally_Misunderstood.dds
  3104 | Scaled_Statesmen                              | gfx//interface//ideas_EU4//Scaled_Statesmen.dds
  3108 | Loud_And_Proud                                | gfx//interface//ideas_EU4//Loud_And_Proud.dds
  3112 | Alain_and_Sons_Oranges_Company                | gfx//interface//ideas_EU4//Alain_and_Sons_Oranges_Company.dds
  3116 | The_giant_red_crabs_of_the_Red_Isle           | gfx//interface//ideas_EU4//The_giant_red_crabs_of_the_Red_Isle.dds
  3120 | Bred_for_the_Dismounted                       | gfx//interface//ideas_EU4//Bred_for_the_Dismounted.dds
  3124 | The_Last_Free_Port_of_Taychend                | gfx//interface//ideas_EU4//The_Last_Free_Port_of_Taychend.dds
  3128 | Army_of_Heavens                               | gfx//interface//ideas_EU4//Army_of_Heavens.dds
  3132 | The_Riftwatchers                              | gfx//interface//ideas_EU4//The_Riftwatchers.dds
  3136 | Elrandar_the_Wallmaker                        | gfx//interface//ideas_EU4//Elrandar_the_Wallmaker.dds
  3140 | Ending_the_Sulk                               | gfx//interface//ideas_EU4//Ending_the_Sulk.dds
  3144 | Ruby_versus_Silver                            | gfx//interface//ideas_EU4//Ruby_versus_Silver.dds
  3148 | Struggle_against_Elvenisation                 | gfx//interface//ideas_EU4//Struggle_against_Elvenisation.dds
  3152 | Lorents_Siege_Corp                            | gfx//interface//ideas_EU4//Lorents_Siege_Corp.dds
  3156 | The_Mazu_Makhara                              | gfx//interface//ideas_EU4//The_Mazu_Makhara.dds
  3160 | Dealings_with_the_Dark                        | gfx//interface//ideas_EU4//Dealings_with_the_Dark.dds
  3164 | The_Vrorenwall                                | gfx//interface//ideas_EU4//The_Vrorenwall.dds
  3168 | Daromas_The_Martial_Emperor                   | gfx//interface//ideas_EU4//Daromas_The_Martial_Emperor.dds
  3172 | Great_Refuge_of_Grozumdihr                    | gfx//interface//ideas_EU4//Great_Refuge_of_Grozumdihr.dds
  3176 | Artisans_of_the_Jade_Quarter                  | gfx//interface//ideas_EU4//Artisans_of_the_Jade_Quarter.dds
  3180 | King_of_the_Desert                            | gfx//interface//ideas_EU4//King_of_the_Desert.dds
  3184 | Swimming_Amongst_Them                         | gfx//interface//ideas_EU4//Swimming_Amongst_Them.dds
  3188 | The_Merfolk_Lead_Us_To_Paradise               | gfx//interface//ideas_EU4//The_Merfolk_Lead_Us_To_Paradise.dds
  3192 | Lifebloom_Healers                             | gfx//interface//ideas_EU4//Lifebloom_Healers.dds
  3196 | Seers_Scryers_and_Mystics                     | gfx//interface//ideas_EU4//Seers_Scryers_and_Mystics.dds
  3200 | Fantastical_Shows                             | gfx//interface//ideas_EU4//Fantastical_Shows.dds
  3204 | The_Silverspite_Company                       | gfx//interface//ideas_EU4//The_Silverspite_Company.dds
  3208 | Crown_Silverspite_as_Kamrayakval              | gfx//interface//ideas_EU4//Crown_Silverspite_as_Kamrayakval.dds
  3212 | The_Sleek_Ones                                | gfx//interface//ideas_EU4//The_Sleek_Ones.dds
  3216 | Eclipse                                       | gfx//interface//ideas_EU4//Eclipse.dds
  3220 | From_the_Ashes                                | gfx//interface//ideas_EU4//From_the_Ashes.dds
  3224 | History_Favours_the_Bold                      | gfx//interface//ideas_EU4//History_Favours_the_Bold.dds
  3228 | The_White_Queen                               | gfx//interface//ideas_EU4//The_White_Queen.dds
  3232 | The_Tyrant_King_of_Pirsitel                   | gfx//interface//ideas_EU4//The_Tyrant_King_of_Pirsitel.dds
  3236 | Scythed_Chariots                              | gfx//interface//ideas_EU4//Scythed_Chariots.dds
  3240 | The_First_Cannons_in_Taychend                 | gfx//interface//ideas_EU4//The_First_Cannons_in_Taychend.dds
  3244 | The_Twin_Galaskatti                           | gfx//interface//ideas_EU4//The_Twin_Galaskatti.dds
  3248 | First_Grenadiers_of_Taychend                  | gfx//interface//ideas_EU4//First_Grenadiers_of_Taychend.dds
  3252 | Vehashas_Rebellion                            | gfx//interface//ideas_EU4//Vehashas_Rebellion.dds
  3256 | The_Cennayakuta                               | gfx//interface//ideas_EU4//The_Cennayakuta.dds
  3260 | Evoke_the_Ashen_Soul                          | gfx//interface//ideas_EU4//Evoke_the_Ashen_Soul.dds
  3264 | Monastic_Schism                               | gfx//interface//ideas_EU4//Monastic_Schism.dds
  3268 | Khaaz_Monks_of_the_Blazing_Claw               | gfx//interface//ideas_EU4//Khaaz_Monks_of_the_Blazing_Claw.dds
  3272 | Undying_Flame                                 | gfx//interface//ideas_EU4//Undying_Flame.dds
  3276 | Accusations                                   | gfx//interface//ideas_EU4//Accusations.dds
  3280 | Path_to_Chivalry                              | gfx//interface//ideas_EU4//Path_to_Chivalry.dds
  3284 | Union_of_Flame_and_Throne                     | gfx//interface//ideas_EU4//Union_of_Flame_and_Throne.dds
  3288 | Cunning_River_Eel                             | gfx//interface//ideas_EU4//Cunning_River_Eel.dds
  3292 | Adeegga_Baakadka                              | gfx//interface//ideas_EU4//Adeegga_Baakadka.dds
  3296 | Pleasure_of_the_Masses                        | gfx//interface//ideas_EU4//Pleasure_of_the_Masses.dds
  3300 | Heroic_Heraldry                               | gfx//interface//ideas_EU4//Heroic_Heraldry.dds
  3304 | Bounty_of_the_Emerald_Suns                    | gfx//interface//ideas_EU4//Bounty_of_the_Emerald_Suns.dds
  3308 | Jellyfish_Festival                            | gfx//interface//ideas_EU4//Jellyfish_Festival.dds
  3312 | Vanbury_Guild_Aelantir_Chapter                | gfx//interface//ideas_EU4//Vanbury_Guild_Aelantir_Chapter.dds
  3316 | Whale_Oil                                     | gfx//interface//ideas_EU4//Whale_Oil.dds
  3320 | A_Knight_Promise                              | gfx//interface//ideas_EU4//A_Knight_Promise.dds
  3324 | The_Iron_Scepter                              | gfx//interface//ideas_EU4//The_Iron_Scepter.dds
  3328 | Taking_Flight                                 | gfx//interface//ideas_EU4//Taking_Flight.dds
  3332 | Awirenya                                      | gfx//interface//ideas_EU4//Awirenya.dds
  3336 | Green_Kingdoms                                | gfx//interface//ideas_EU4//Green_Kingdoms.dds
  3340 | Myth_Tablets_of_the_Metobesebi                | gfx//interface//ideas_EU4//Myth_Tablets_of_the_Metobesebi.dds
  3344 | The_Thorned_Glades                            | gfx//interface//ideas_EU4//The_Thorned_Glades.dds
  3348 | Corinsfall                                    | gfx//interface//ideas_EU4//Corinsfall.dds
  3352 | Tomb_of_Adenn                                 | gfx//interface//ideas_EU4//Tomb_of_Adenn.dds
  3356 | A_Kingdom_for_Rogier                          | gfx//interface//ideas_EU4//A_Kingdom_for_Rogier.dds
  3360 | A_Continent_Mapped                            | gfx//interface//ideas_EU4//A_Continent_Mapped.dds
  3364 | Breakers_of_Calindal                          | gfx//interface//ideas_EU4//Breakers_of_Calindal.dds
  3368 | Seble_The_Indomitable_Queen                   | gfx//interface//ideas_EU4//Seble_The_Indomitable_Queen.dds
  3372 | Divine_Diarchy                                | gfx//interface//ideas_EU4//Divine_Diarchy.dds
  3376 | Truesight_of_the_Blind                        | gfx//interface//ideas_EU4//Truesight_of_the_Blind.dds
  3380 | Jellyfish_Coast                               | gfx//interface//ideas_EU4//Jellyfish_Coast.dds
  3384 | Corinsfall                                    | gfx//interface//ideas_EU4//Corinsfall.dds
  3388 | The_Crown_of_Dameria                          | gfx//interface//ideas_EU4//The_Crown_of_Dameria.dds
  3392 | The_Philosopher_City                          | gfx//interface//ideas_EU4//The_Philosopher_City.dds
  3396 | The_Arhetana_Sentinels                        | gfx//interface//ideas_EU4//The_Arhetana_Sentinels.dds
  3400 | The_Legacy_of_Karagh_Bloodfist                | gfx//interface//ideas_EU4//The_Legacy_of_Karagh_Bloodfist.dds
  3404 | Wightmounds                                   | gfx//interface//ideas_EU4//Wightmounds.dds
  3408 | Ram_Magnates                                  | gfx//interface//ideas_EU4//Ram_Magnates.dds
  3412 | Black_And_White_Plaid                         | gfx//interface//ideas_EU4//Black_And_White_Plaid.dds
  3416 | Friend_to_the_Crown                           | gfx//interface//ideas_EU4//Friend_to_the_Crown.dds
  3420 | Horrors_of_the_Bone_Grove                     | gfx//interface//ideas_EU4//Horrors_of_the_Bone_Grove.dds
  3424 | Poisons_and_Potions                           | gfx//interface//ideas_EU4//Poisons_and_Potions.dds
  3428 | Closest_to_the_Fey                            | gfx//interface//ideas_EU4//Closest_to_the_Fey.dds
  3432 | Thorns_and_Vines                              | gfx//interface//ideas_EU4//Thorns_and_Vines.dds
  3436 | One_With_The_Stag                             | gfx//interface//ideas_EU4//One_With_The_Stag.dds
  3440 | Home_of_the_Ashentree_Fey                     | gfx//interface//ideas_EU4//Home_of_the_Ashentree_Fey.dds
  3444 | The_Shadow_Grove                              | gfx//interface//ideas_EU4//The_Shadow_Grove.dds
  3448 | Clan_to_the_Greatest_Archers                  | gfx//interface//ideas_EU4//Clan_to_the_Greatest_Archers.dds
  3452 | A_Beacon_of_Wood_Elven_Culture                | gfx//interface//ideas_EU4//A_Beacon_of_Wood_Elven_Culture.dds
  3456 | Elarias_Oath                                  | gfx//interface//ideas_EU4//Elarias_Oath.dds
  3460 | Poisons_and_Potions                           | gfx//interface//ideas_EU4//Poisons_and_Potions.dds
  3464 | Every_Elf_a_Botanist                          | gfx//interface//ideas_EU4//Every_Elf_a_Botanist.dds
  3468 | An_Open_Haven_for_All                         | gfx//interface//ideas_EU4//An_Open_Haven_for_All.dds
  3472 | Sunharbour                                    | gfx//interface//ideas_EU4//Sunharbour.dds
  3476 | Yinjinshi                                     | gfx//interface//ideas_EU4//Yinjinshi.dds
  3480 | The_Wall_Against_The_Oni                      | gfx//interface//ideas_EU4//The_Wall_Against_The_Oni.dds
  3484 | The_Phtau_Telereng                            | gfx//interface//ideas_EU4//The_Phtau_Telereng.dds
  3488 | Anardonga                                     | gfx//interface//ideas_EU4//Anardonga.dds
  3492 | The_Mural_of_Castellar                        | gfx//interface//ideas_EU4//The_Mural_of_Castellar.dds
  3496 | The_Teimarji_Spring                           | gfx//interface//ideas_EU4//The_Teimarji_Spring.dds
  3500 | The_Seven_Banners                             | gfx//interface//ideas_EU4//The_Seven_Banners.dds
  3504 | Mines_of_Akasik                               | gfx//interface//ideas_EU4//Mines_of_Akasik.dds
  3508 | Spice_Plantation_Colonization                 | gfx//interface//ideas_EU4//Spice_Plantation_Colonization.dds
  3512 | Talonmount_Coal                               | gfx//interface//ideas_EU4//Talonmount_Coal.dds
  3516 | Noodles                                       | gfx//interface//ideas_EU4//Noodles.dds
  3520 | The_Spiders_of_Tnismot                        | gfx//interface//ideas_EU4//The_Spiders_of_Tnismot.dds
  3524 | The_First_Shrine_Binders                      | gfx//interface//ideas_EU4//The_First_Shrine_Binders.dds
  3528 | Emulation_of_the_Elders                       | gfx//interface//ideas_EU4//Emulation_of_the_Elders.dds
  3532 | Roost_of_Waben_Donpun                         | gfx//interface//ideas_EU4//Roost_of_Waben_Donpun.dds
  3536 | Abandon_the_Nest                              | gfx//interface//ideas_EU4//Abandon_the_Nest.dds
